lcr name:,KeySight E4980A
Name and description of Resistor under test: ,4T-F(BPO)+F(BPO)-M(BPO)+M(BNC)-F(BNC)+F(BNC)-M(BNC_zero)==BPO-BNC Zero
GPIB source:,<bound method MessageBasedResource.read of <'GPIBInstrument'('GPIB0::17::INSTR')>>
2022-09-23,12:50:17
select the freq range,"[50, 100, 200, 300, 500, 800, 1000, 1591.5494309189535, 2000, 3000, 5000]"
300.0,3.228297337e-07,0.05006390121
300.0,3.225890502e-07,0.05006086281
Freq,300,Rs,0.050084423821875,1.8298113164817764e-05,Ls,3.2270652854375e-07,7.022011604428776e-11
":SOUR:DCS:STAT OFF;:BIAS:STAT OFF;:COMP:BIN:COUN:CLE;:LIST:CLE:ALL;:COMP:BIN:CLE;:AMPL:ALC ON;:APER LONG,16;:BIAS:POL:AUTO OFF;:BIAS:RANG:AUTO ON;:BIAS:VOLT:LEV 0;:COMP:ABIN OFF;:COMP:BIN:COUN:STAT OFF;:COMP:MODE PTOL;:COMP:SLIM -9.9e+037,9.9e+037;:COMP:STAT OFF;:COMP:SWAP OFF;:COMP:TOL:NOM 0;:CURR:LEV 0.1;:DISP:ENAB ON;:DISP:LINE """";:DISP:WIND:TEXT1:DATA:FMSD:DATA 1e-009;:DISP:WIND:TEXT2:DATA:FMSD:DATA 1e-009;:FORM:ASC:LONG ON;:FORM:BORD NORM;:FORM:DATA ASC,64;:FREQ:CW 300;:FUNC:DEV1:MODE OFF;:FUNC:DEV1:REF:VAL 0;:FUNC:DEV2:MODE OFF;:FUNC:DEV2:REF:VAL 0;:FUNC:IMP:TYPE LSRS;:FUNC:SMON:IDC:STAT OFF;:FUNC:SMON:VDC:STAT OFF;:INIT:CONT OFF;:LIST:MODE SEQ;:LIST:STIM:TYPE FREQ,NONE;:SOUR:DCS:VOLT:LEV 0;:TRIG:DEL 0;:TRIG:SOUR INT;:TRIG:TDEL 0;:DISP:WIND:TEXT1:DATA:FMSD:STAT OFF;:DISP:WIND:TEXT2:DATA:FMSD:STAT OFF;:FUNC:DCR:RANG:VAL 100;:FUNC:IMP:RANG:VAL 0.1;:OUTP:DC:ISOL:LEV:VAL 0.1;:OUTP:DC:ISOL:STAT OFF;:FUNC:DCR:RANG:AUTO ON;:FUNC:IMP:RANG:AUTO ON;:OUTP:DC:ISOL:LEV:AUTO ON;:DISP:PAGE MEASurement;
"
500.0,3.171873151e-07,0.05006759446
500.0,3.171962438e-07,0.05006338118
500.0,3.171182359e-07,0.05005875066
500.0,3.171025059e-07,0.05005428935
500.0,3.171294874e-07,0.05005068715
500.0,3.170835632e-07,0.05004750117
500.0,3.170926263e-07,0.05004466886
500.0,3.171953424e-07,0.05004155746
500.0,3.171781604e-07,0.05003726961
500.0,3.170887311e-07,0.05003421033
500.0,3.171308252e-07,0.05003099651
500.0,3.171171719e-07,0.05002735479
500.0,3.17146128e-07,0.0500243431
500.0,3.171409536e-07,0.05002072815
500.0,3.171567774e-07,0.05001659301
500.0,3.172250642e-07,0.05001335655
Freq,500,Rs,0.05003958014625,1.6757158882147645e-05,Ls,3.171430707375e-07,4.318892500105433e-11
":SOUR:DCS:STAT OFF;:BIAS:STAT OFF;:COMP:BIN:COUN:CLE;:LIST:CLE:ALL;:COMP:BIN:CLE;:AMPL:ALC ON;:APER LONG,16;:BIAS:POL:AUTO OFF;:BIAS:RANG:AUTO ON;:BIAS:VOLT:LEV 0;:COMP:ABIN OFF;:COMP:BIN:COUN:STAT OFF;:COMP:MODE PTOL;:COMP:SLIM -9.9e+037,9.9e+037;:COMP:STAT OFF;:COMP:SWAP OFF;:COMP:TOL:NOM 0;:CURR:LEV 0.1;:DISP:ENAB ON;:DISP:LINE """";:DISP:WIND:TEXT1:DATA:FMSD:DATA 1e-009;:DISP:WIND:TEXT2:DATA:FMSD:DATA 1e-009;:FORM:ASC:LONG ON;:FORM:BORD NORM;:FORM:DATA ASC,64;:FREQ:CW 500;:FUNC:DEV1:MODE OFF;:FUNC:DEV1:REF:VAL 0;:FUNC:DEV2:MODE OFF;:FUNC:DEV2:REF:VAL 0;:FUNC:IMP:TYPE LSRS;:FUNC:SMON:IDC:STAT OFF;:FUNC:SMON:VDC:STAT OFF;:INIT:CONT OFF;:LIST:MODE SEQ;:LIST:STIM:TYPE FREQ,NONE;:SOUR:DCS:VOLT:LEV 0;:TRIG:DEL 0;:TRIG:SOUR INT;:TRIG:TDEL 0;:DISP:WIND:TEXT1:DATA:FMSD:STAT OFF;:DISP:WIND:TEXT2:DATA:FMSD:STAT OFF;:FUNC:DCR:RANG:VAL 100;:FUNC:IMP:RANG:VAL 0.1;:OUTP:DC:ISOL:LEV:VAL 0.1;:OUTP:DC:ISOL:STAT OFF;:FUNC:DCR:RANG:AUTO ON;:FUNC:IMP:RANG:AUTO ON;:OUTP:DC:ISOL:LEV:AUTO ON;:DISP:PAGE MEASurement;
"
800.0,3.154846478e-07,0.0500133615
800.0,3.155075323e-07,0.05000912463
800.0,3.155327665e-07,0.05000458811
800.0,3.154696362e-07,0.05000020782
800.0,3.155226492e-07,0.04999640629
800.0,3.154474928e-07,0.04999219212
800.0,3.154805339e-07,0.04998803163
800.0,3.154995315e-07,0.04998458736
800.0,3.154748422e-07,0.04998082321
800.0,3.154954406e-07,0.04997762217
800.0,3.155025873e-07,0.04997433509
800.0,3.15468318e-07,0.04997088864
800.0,3.155106911e-07,0.0499678462
800.0,3.154774414e-07,0.04996473031
800.0,3.154806308e-07,0.04996148719
800.0,3.155059508e-07,0.0499587414
Freq,800,Rs,0.049984060854375,1.7340995186705298e-05,Ls,3.15491293275e-07,2.2244357498912365e-11
":SOUR:DCS:STAT OFF;:BIAS:STAT OFF;:COMP:BIN:COUN:CLE;:LIST:CLE:ALL;:COMP:BIN:CLE;:AMPL:ALC ON;:APER LONG,16;:BIAS:POL:AUTO OFF;:BIAS:RANG:AUTO ON;:BIAS:VOLT:LEV 0;:COMP:ABIN OFF;:COMP:BIN:COUN:STAT OFF;:COMP:MODE PTOL;:COMP:SLIM -9.9e+037,9.9e+037;:COMP:STAT OFF;:COMP:SWAP OFF;:COMP:TOL:NOM 0;:CURR:LEV 0.1;:DISP:ENAB ON;:DISP:LINE """";:DISP:WIND:TEXT1:DATA:FMSD:DATA 1e-009;:DISP:WIND:TEXT2:DATA:FMSD:DATA 1e-009;:FORM:ASC:LONG ON;:FORM:BORD NORM;:FORM:DATA ASC,64;:FREQ:CW 800;:FUNC:DEV1:MODE OFF;:FUNC:DEV1:REF:VAL 0;:FUNC:DEV2:MODE OFF;:FUNC:DEV2:REF:VAL 0;:FUNC:IMP:TYPE LSRS;:FUNC:SMON:IDC:STAT OFF;:FUNC:SMON:VDC:STAT OFF;:INIT:CONT OFF;:LIST:MODE SEQ;:LIST:STIM:TYPE FREQ,NONE;:SOUR:DCS:VOLT:LEV 0;:TRIG:DEL 0;:TRIG:SOUR INT;:TRIG:TDEL 0;:DISP:WIND:TEXT1:DATA:FMSD:STAT OFF;:DISP:WIND:TEXT2:DATA:FMSD:STAT OFF;:FUNC:DCR:RANG:VAL 100;:FUNC:IMP:RANG:VAL 0.1;:OUTP:DC:ISOL:LEV:VAL 0.1;:OUTP:DC:ISOL:STAT OFF;:FUNC:DCR:RANG:AUTO ON;:FUNC:IMP:RANG:AUTO ON;:OUTP:DC:ISOL:LEV:AUTO ON;:DISP:PAGE MEASurement;
"
1000.0,3.148458693e-07,0.04994380518
1000.0,3.148194224e-07,0.04994169963
1000.0,3.148575328e-07,0.04993987399
1000.0,3.148465206e-07,0.04993793179
1000.0,3.148224962e-07,0.04993517103
1000.0,3.148276641e-07,0.04993218703
1000.0,3.148429677e-07,0.04992905153
1000.0,3.148498337e-07,0.04992562873
1000.0,3.148248605e-07,0.04992204026
1000.0,3.148193539e-07,0.04991908849
1000.0,3.148233539e-07,0.04991661938
1000.0,3.148711419e-07,0.0499140489
1000.0,3.148325392e-07,0.04991272178
1000.0,3.148439003e-07,0.04991051377
1000.0,3.148377017e-07,0.04990741845
1000.0,3.148436224e-07,0.04990455972
Freq,1000,Rs,0.04992452247875,1.2937369950719166e-05,Ls,3.1483804878749997e-07,1.4838262680919447e-11
":SOUR:DCS:STAT OFF;:BIAS:STAT OFF;:COMP:BIN:COUN:CLE;:LIST:CLE:ALL;:COMP:BIN:CLE;:AMPL:ALC ON;:APER LONG,16;:BIAS:POL:AUTO OFF;:BIAS:RANG:AUTO ON;:BIAS:VOLT:LEV 0;:COMP:ABIN OFF;:COMP:BIN:COUN:STAT OFF;:COMP:MODE PTOL;:COMP:SLIM -9.9e+037,9.9e+037;:COMP:STAT OFF;:COMP:SWAP OFF;:COMP:TOL:NOM 0;:CURR:LEV 0.1;:DISP:ENAB ON;:DISP:LINE """";:DISP:WIND:TEXT1:DATA:FMSD:DATA 1e-009;:DISP:WIND:TEXT2:DATA:FMSD:DATA 1e-009;:FORM:ASC:LONG ON;:FORM:BORD NORM;:FORM:DATA ASC,64;:FREQ:CW 1000;:FUNC:DEV1:MODE OFF;:FUNC:DEV1:REF:VAL 0;:FUNC:DEV2:MODE OFF;:FUNC:DEV2:REF:VAL 0;:FUNC:IMP:TYPE LSRS;:FUNC:SMON:IDC:STAT OFF;:FUNC:SMON:VDC:STAT OFF;:INIT:CONT OFF;:LIST:MODE SEQ;:LIST:STIM:TYPE FREQ,NONE;:SOUR:DCS:VOLT:LEV 0;:TRIG:DEL 0;:TRIG:SOUR INT;:TRIG:TDEL 0;:DISP:WIND:TEXT1:DATA:FMSD:STAT OFF;:DISP:WIND:TEXT2:DATA:FMSD:STAT OFF;:FUNC:DCR:RANG:VAL 100;:FUNC:IMP:RANG:VAL 0.1;:OUTP:DC:ISOL:LEV:VAL 0.1;:OUTP:DC:ISOL:STAT OFF;:FUNC:DCR:RANG:AUTO ON;:FUNC:IMP:RANG:AUTO ON;:OUTP:DC:ISOL:LEV:AUTO ON;:DISP:PAGE MEASurement;
"
1591.5494309189535,3.150034403e-07,0.04989572711
1591.5494309189535,3.1499106e-07,0.04989341425
1591.5494309189535,3.14996777e-07,0.04989076327
1591.5494309189535,3.149808879e-07,0.04988794519
1591.5494309189535,3.149906979e-07,0.04988552648
1591.5494309189535,3.149646876e-07,0.04988366289
1591.5494309189535,3.149701158e-07,0.04988215452
1591.5494309189535,3.149768862e-07,0.04988171463
1591.5494309189535,3.149829182e-07,0.04988277916
1591.5494309189535,3.149770162e-07,0.04988198057
1591.5494309189535,3.149732912e-07,0.0498799418
1591.5494309189535,3.149844438e-07,0.0498785802
1591.5494309189535,3.149929094e-07,0.04987585032
1591.5494309189535,3.149767161e-07,0.04987175776
1591.5494309189535,3.149836588e-07,0.04986796597
1591.5494309189535,3.149859829e-07,0.04986501573
Freq,1591.5494309189535,Rs,0.049881548740625,8.515035371159188e-06,Ls,3.1498321808125e-07,1.0176545759167221e-11
":SOUR:DCS:STAT OFF;:BIAS:STAT OFF;:COMP:BIN:COUN:CLE;:LIST:CLE:ALL;:COMP:BIN:CLE;:AMPL:ALC ON;:APER LONG,16;:BIAS:POL:AUTO OFF;:BIAS:RANG:AUTO ON;:BIAS:VOLT:LEV 0;:COMP:ABIN OFF;:COMP:BIN:COUN:STAT OFF;:COMP:MODE PTOL;:COMP:SLIM -9.9e+037,9.9e+037;:COMP:STAT OFF;:COMP:SWAP OFF;:COMP:TOL:NOM 0;:CURR:LEV 0.1;:DISP:ENAB ON;:DISP:LINE """";:DISP:WIND:TEXT1:DATA:FMSD:DATA 1e-009;:DISP:WIND:TEXT2:DATA:FMSD:DATA 1e-009;:FORM:ASC:LONG ON;:FORM:BORD NORM;:FORM:DATA ASC,64;:FREQ:CW 1592;:FUNC:DEV1:MODE OFF;:FUNC:DEV1:REF:VAL 0;:FUNC:DEV2:MODE OFF;:FUNC:DEV2:REF:VAL 0;:FUNC:IMP:TYPE LSRS;:FUNC:SMON:IDC:STAT OFF;:FUNC:SMON:VDC:STAT OFF;:INIT:CONT OFF;:LIST:MODE SEQ;:LIST:STIM:TYPE FREQ,NONE;:SOUR:DCS:VOLT:LEV 0;:TRIG:DEL 0;:TRIG:SOUR INT;:TRIG:TDEL 0;:DISP:WIND:TEXT1:DATA:FMSD:STAT OFF;:DISP:WIND:TEXT2:DATA:FMSD:STAT OFF;:FUNC:DCR:RANG:VAL 100;:FUNC:IMP:RANG:VAL 0.1;:OUTP:DC:ISOL:LEV:VAL 0.1;:OUTP:DC:ISOL:STAT OFF;:FUNC:DCR:RANG:AUTO ON;:FUNC:IMP:RANG:AUTO ON;:OUTP:DC:ISOL:LEV:AUTO ON;:DISP:PAGE MEASurement;
"
2000.0,3.155279969e-07,0.0498658155
2000.0,3.155345984e-07,0.04986355338
2000.0,3.155390954e-07,0.04986152891
2000.0,3.155421273e-07,0.04985941062
2000.0,3.155368437e-07,0.04985617708
2000.0,3.155325438e-07,0.049853213
2000.0,3.155221171e-07,0.04985078318
2000.0,3.155224531e-07,0.04984816158
2000.0,3.155298433e-07,0.04984492389
2000.0,3.155197579e-07,0.04984260065
2000.0,3.155093282e-07,0.04984079706
2000.0,3.155281191e-07,0.04984005923
2000.0,3.155242196e-07,0.04983719152
2000.0,3.155214298e-07,0.04983433788
2000.0,3.155171529e-07,0.04983072716
2000.0,3.155128741e-07,0.04982735376
Freq,2000,Rs,0.04984728965,1.1966398991124005e-05,Ls,3.155262812875e-07,9.334842419728759e-12
":SOUR:DCS:STAT OFF;:BIAS:STAT OFF;:COMP:BIN:COUN:CLE;:LIST:CLE:ALL;:COMP:BIN:CLE;:AMPL:ALC ON;:APER LONG,16;:BIAS:POL:AUTO OFF;:BIAS:RANG:AUTO ON;:BIAS:VOLT:LEV 0;:COMP:ABIN OFF;:COMP:BIN:COUN:STAT OFF;:COMP:MODE PTOL;:COMP:SLIM -9.9e+037,9.9e+037;:COMP:STAT OFF;:COMP:SWAP OFF;:COMP:TOL:NOM 0;:CURR:LEV 0.1;:DISP:ENAB ON;:DISP:LINE """";:DISP:WIND:TEXT1:DATA:FMSD:DATA 1e-009;:DISP:WIND:TEXT2:DATA:FMSD:DATA 1e-009;:FORM:ASC:LONG ON;:FORM:BORD NORM;:FORM:DATA ASC,64;:FREQ:CW 2000;:FUNC:DEV1:MODE OFF;:FUNC:DEV1:REF:VAL 0;:FUNC:DEV2:MODE OFF;:FUNC:DEV2:REF:VAL 0;:FUNC:IMP:TYPE LSRS;:FUNC:SMON:IDC:STAT OFF;:FUNC:SMON:VDC:STAT OFF;:INIT:CONT OFF;:LIST:MODE SEQ;:LIST:STIM:TYPE FREQ,NONE;:SOUR:DCS:VOLT:LEV 0;:TRIG:DEL 0;:TRIG:SOUR INT;:TRIG:TDEL 0;:DISP:WIND:TEXT1:DATA:FMSD:STAT OFF;:DISP:WIND:TEXT2:DATA:FMSD:STAT OFF;:FUNC:DCR:RANG:VAL 100;:FUNC:IMP:RANG:VAL 0.1;:OUTP:DC:ISOL:LEV:VAL 0.1;:OUTP:DC:ISOL:STAT OFF;:FUNC:DCR:RANG:AUTO ON;:FUNC:IMP:RANG:AUTO ON;:OUTP:DC:ISOL:LEV:AUTO ON;:DISP:PAGE MEASurement;
"
3000.0,3.157569579e-07,0.04982350922
3000.0,3.157440081e-07,0.04982116542
3000.0,3.157750337e-07,0.04986894312
3000.0,3.157459518e-07,0.04986258626
3000.0,3.157621188e-07,0.04985365677
3000.0,3.157479841e-07,0.04984724804
3000.0,3.15744502e-07,0.049843795
3000.0,3.157385413e-07,0.0498412945
3000.0,3.157740491e-07,0.0498416104
3000.0,3.15754454e-07,0.0498401916
3000.0,3.157413721e-07,0.04983845355
3000.0,3.157847255e-07,0.04990401775
3000.0,3.160355687e-07,0.05060574066
3000.0,-1026.104258,10432.36439
3000.0,-1026.169974,8909.703878
3000.0,-1026.158678,9880.181848
Freq,3000,Rs,1826.4311817632681,3936.677360023655,Ls,-192.40205661843092,413.65199334735223
":SOUR:DCS:STAT OFF;:BIAS:STAT OFF;:COMP:BIN:COUN:CLE;:LIST:CLE:ALL;:COMP:BIN:CLE;:AMPL:ALC ON;:APER LONG,16;:BIAS:POL:AUTO OFF;:BIAS:RANG:AUTO ON;:BIAS:VOLT:LEV 0;:COMP:ABIN OFF;:COMP:BIN:COUN:STAT OFF;:COMP:MODE PTOL;:COMP:SLIM -9.9e+037,9.9e+037;:COMP:STAT OFF;:COMP:SWAP OFF;:COMP:TOL:NOM 0;:CURR:LEV 0.1;:DISP:ENAB ON;:DISP:LINE """";:DISP:WIND:TEXT1:DATA:FMSD:DATA 1e-009;:DISP:WIND:TEXT2:DATA:FMSD:DATA 1e-009;:FORM:ASC:LONG ON;:FORM:BORD NORM;:FORM:DATA ASC,64;:FREQ:CW 3000;:FUNC:DEV1:MODE OFF;:FUNC:DEV1:REF:VAL 0;:FUNC:DEV2:MODE OFF;:FUNC:DEV2:REF:VAL 0;:FUNC:IMP:TYPE LSRS;:FUNC:SMON:IDC:STAT OFF;:FUNC:SMON:VDC:STAT OFF;:INIT:CONT OFF;:LIST:MODE SEQ;:LIST:STIM:TYPE FREQ,NONE;:SOUR:DCS:VOLT:LEV 0;:TRIG:DEL 0;:TRIG:SOUR INT;:TRIG:TDEL 0;:DISP:WIND:TEXT1:DATA:FMSD:STAT OFF;:DISP:WIND:TEXT2:DATA:FMSD:STAT OFF;:FUNC:DCR:RANG:VAL 100;:FUNC:IMP:RANG:VAL 100000;:OUTP:DC:ISOL:LEV:VAL 0.0002;:OUTP:DC:ISOL:STAT OFF;:FUNC:DCR:RANG:AUTO ON;:FUNC:IMP:RANG:AUTO ON;:OUTP:DC:ISOL:LEV:AUTO ON;:DISP:PAGE MEASurement;
"
5000.0,-369.420157,14505.90821
5000.0,-369.5448945,5641.972893
5000.0,-369.4974,5017.871471
5000.0,-369.5378623,5610.789079
5000.0,-369.5227922,5845.722906
5000.0,-369.5335333,6028.603405
5000.0,5.534381144e-07,0.07189090667
5000.0,5.487200084e-07,0.07213475078
5000.0,5.48723329e-07,0.07211444971
lcr name:,KeySight E4980A
lcr name:,KeySight E4980A
Name and description of Resistor under test: ,WE3
GPIB source:,<bound method MessageBasedResource.read of <'GPIBInstrument'('GPIB0::17::INSTR')>>
2022-09-23,13:56:45
select the freq range,"[50, 100, 200, 300, 500, 800, 1000, 1591.5494309189535, 2000, 3000, 5000]"
50.0,5.809120793e-07,0.07191568372
50.0,5.792936753e-07,0.07191081789
50.0,5.848566483e-07,0.07190459293
50.0,5.975278382e-07,0.07190116399
50.0,5.964858033e-07,0.07189924606
50.0,5.91657323e-07,0.07189602483
50.0,5.938473438e-07,0.07188966672
50.0,5.987879557e-07,0.07188324579
50.0,5.913642766e-07,0.07187571547
50.0,5.839308108e-07,0.0718710766
50.0,5.818273717e-07,0.07186734453
50.0,5.803324927e-07,0.07186606555
50.0,5.811630341e-07,0.07186425521
50.0,5.843308561e-07,0.07186034634
50.0,5.866898296e-07,0.07185706094
50.0,5.864569791e-07,0.07185322408
Freq,50,Rs,0.071882220665625,2.04250027249541e-05,Ls,5.8746651985e-07,6.568483263871649e-09
":SOUR:DCS:STAT OFF;:BIAS:STAT OFF;:COMP:BIN:COUN:CLE;:LIST:CLE:ALL;:COMP:BIN:CLE;:AMPL:ALC ON;:APER LONG,16;:BIAS:POL:AUTO OFF;:BIAS:RANG:AUTO ON;:BIAS:VOLT:LEV 0;:COMP:ABIN OFF;:COMP:BIN:COUN:STAT OFF;:COMP:MODE PTOL;:COMP:SLIM -9.9e+037,9.9e+037;:COMP:STAT OFF;:COMP:SWAP OFF;:COMP:TOL:NOM 0;:CURR:LEV 0.1;:DISP:ENAB ON;:DISP:LINE """";:DISP:WIND:TEXT1:DATA:FMSD:DATA 1e-009;:DISP:WIND:TEXT2:DATA:FMSD:DATA 1e-009;:FORM:ASC:LONG ON;:FORM:BORD NORM;:FORM:DATA ASC,64;:FREQ:CW 50;:FUNC:DEV1:MODE OFF;:FUNC:DEV1:REF:VAL 0;:FUNC:DEV2:MODE OFF;:FUNC:DEV2:REF:VAL 0;:FUNC:IMP:TYPE LSRS;:FUNC:SMON:IDC:STAT OFF;:FUNC:SMON:VDC:STAT OFF;:INIT:CONT OFF;:LIST:MODE SEQ;:LIST:STIM:TYPE FREQ,NONE;:SOUR:DCS:VOLT:LEV 0;:TRIG:DEL 0;:TRIG:SOUR INT;:TRIG:TDEL 0;:DISP:WIND:TEXT1:DATA:FMSD:STAT OFF;:DISP:WIND:TEXT2:DATA:FMSD:STAT OFF;:FUNC:DCR:RANG:VAL 100;:FUNC:IMP:RANG:VAL 0.1;:OUTP:DC:ISOL:LEV:VAL 0.1;:OUTP:DC:ISOL:STAT OFF;:FUNC:DCR:RANG:AUTO ON;:FUNC:IMP:RANG:AUTO ON;:OUTP:DC:ISOL:LEV:AUTO ON;:DISP:PAGE MEASurement;
"
100.0,5.639807661e-07,0.07182241286
100.0,5.638380693e-07,0.07181897454
100.0,5.6434762e-07,0.07181565767
100.0,5.64222361e-07,0.07181188369
100.0,5.631850513e-07,0.07180865466
100.0,5.640565202e-07,0.07180556336
100.0,5.638497963e-07,0.07180249865
100.0,5.640797756e-07,0.07179973635
100.0,5.638008084e-07,0.07179630177
100.0,5.639245825e-07,0.07179418429
100.0,5.637345152e-07,0.07179171796
100.0,5.646043192e-07,0.07178837551
100.0,5.640970097e-07,0.07178519378
100.0,5.641074232e-07,0.07178187746
100.0,5.639181751e-07,0.07177860018
100.0,5.633025113e-07,0.07177582028
Freq,100,Rs,0.07179859081312501,1.4538753359480458e-05,Ls,5.639405815250001e-07,3.4945989746053197e-10
":SOUR:DCS:STAT OFF;:BIAS:STAT OFF;:COMP:BIN:COUN:CLE;:LIST:CLE:ALL;:COMP:BIN:CLE;:AMPL:ALC ON;:APER LONG,16;:BIAS:POL:AUTO OFF;:BIAS:RANG:AUTO ON;:BIAS:VOLT:LEV 0;:COMP:ABIN OFF;:COMP:BIN:COUN:STAT OFF;:COMP:MODE PTOL;:COMP:SLIM -9.9e+037,9.9e+037;:COMP:STAT OFF;:COMP:SWAP OFF;:COMP:TOL:NOM 0;:CURR:LEV 0.1;:DISP:ENAB ON;:DISP:LINE """";:DISP:WIND:TEXT1:DATA:FMSD:DATA 1e-009;:DISP:WIND:TEXT2:DATA:FMSD:DATA 1e-009;:FORM:ASC:LONG ON;:FORM:BORD NORM;:FORM:DATA ASC,64;:FREQ:CW 100;:FUNC:DEV1:MODE OFF;:FUNC:DEV1:REF:VAL 0;:FUNC:DEV2:MODE OFF;:FUNC:DEV2:REF:VAL 0;:FUNC:IMP:TYPE LSRS;:FUNC:SMON:IDC:STAT OFF;:FUNC:SMON:VDC:STAT OFF;:INIT:CONT OFF;:LIST:MODE SEQ;:LIST:STIM:TYPE FREQ,NONE;:SOUR:DCS:VOLT:LEV 0;:TRIG:DEL 0;:TRIG:SOUR INT;:TRIG:TDEL 0;:DISP:WIND:TEXT1:DATA:FMSD:STAT OFF;:DISP:WIND:TEXT2:DATA:FMSD:STAT OFF;:FUNC:DCR:RANG:VAL 100;:FUNC:IMP:RANG:VAL 0.1;:OUTP:DC:ISOL:LEV:VAL 0.1;:OUTP:DC:ISOL:STAT OFF;:FUNC:DCR:RANG:AUTO ON;:FUNC:IMP:RANG:AUTO ON;:OUTP:DC:ISOL:LEV:AUTO ON;:DISP:PAGE MEASurement;
"
200.0,5.642132465e-07,0.07179316739
200.0,5.643263136e-07,0.07179073635
200.0,5.641520707e-07,0.07178834695
200.0,5.643546842e-07,0.07178638428
200.0,5.643781093e-07,0.07178416949
200.0,5.645559537e-07,0.0717818405
200.0,5.644644376e-07,0.07177943756
200.0,5.645035467e-07,0.07177739484
200.0,5.642581281e-07,0.07177520852
200.0,5.646484682e-07,0.07177369922
200.0,5.642319506e-07,0.07177103527
200.0,5.646295496e-07,0.07176856769
200.0,5.645216694e-07,0.07176646301
200.0,5.64452589e-07,0.07176434449
200.0,5.64368508e-07,0.07176294923
200.0,5.643964421e-07,0.0717609432
Freq,200,Rs,0.071776542999375,1.0301130320067331e-05,Ls,5.644034792062501e-07,1.4712384174276326e-10
":SOUR:DCS:STAT OFF;:BIAS:STAT OFF;:COMP:BIN:COUN:CLE;:LIST:CLE:ALL;:COMP:BIN:CLE;:AMPL:ALC ON;:APER LONG,16;:BIAS:POL:AUTO OFF;:BIAS:RANG:AUTO ON;:BIAS:VOLT:LEV 0;:COMP:ABIN OFF;:COMP:BIN:COUN:STAT OFF;:COMP:MODE PTOL;:COMP:SLIM -9.9e+037,9.9e+037;:COMP:STAT OFF;:COMP:SWAP OFF;:COMP:TOL:NOM 0;:CURR:LEV 0.1;:DISP:ENAB ON;:DISP:LINE """";:DISP:WIND:TEXT1:DATA:FMSD:DATA 1e-009;:DISP:WIND:TEXT2:DATA:FMSD:DATA 1e-009;:FORM:ASC:LONG ON;:FORM:BORD NORM;:FORM:DATA ASC,64;:FREQ:CW 200;:FUNC:DEV1:MODE OFF;:FUNC:DEV1:REF:VAL 0;:FUNC:DEV2:MODE OFF;:FUNC:DEV2:REF:VAL 0;:FUNC:IMP:TYPE LSRS;:FUNC:SMON:IDC:STAT OFF;:FUNC:SMON:VDC:STAT OFF;:INIT:CONT OFF;:LIST:MODE SEQ;:LIST:STIM:TYPE FREQ,NONE;:SOUR:DCS:VOLT:LEV 0;:TRIG:DEL 0;:TRIG:SOUR INT;:TRIG:TDEL 0;:DISP:WIND:TEXT1:DATA:FMSD:STAT OFF;:DISP:WIND:TEXT2:DATA:FMSD:STAT OFF;:FUNC:DCR:RANG:VAL 100;:FUNC:IMP:RANG:VAL 0.1;:OUTP:DC:ISOL:LEV:VAL 0.1;:OUTP:DC:ISOL:STAT OFF;:FUNC:DCR:RANG:AUTO ON;:FUNC:IMP:RANG:AUTO ON;:OUTP:DC:ISOL:LEV:AUTO ON;:DISP:PAGE MEASurement;
"
300.0,5.544825214e-07,0.07176319119
300.0,5.545686811e-07,0.07176178389
300.0,5.54605415e-07,0.07176004417
300.0,5.546905323e-07,0.07175859201
300.0,5.54610004e-07,0.07175681849
300.0,5.546400794e-07,0.07175503751
300.0,5.545526249e-07,0.07175294838
300.0,5.544481561e-07,0.07175112956
300.0,5.545833821e-07,0.07174947993
300.0,5.544719e-07,0.07174709937
300.0,5.5453431e-07,0.07174551969
300.0,5.545073304e-07,0.07174404783
300.0,5.545679074e-07,0.07174205749
300.0,5.545092067e-07,0.07174065177
300.0,5.546072237e-07,0.07173943847
300.0,5.544481485e-07,0.07173870159
Freq,300,Rs,0.07175040883375,8.248623614568081e-06,Ls,5.545517139375001e-07,7.056119578594903e-11
